src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
172.16.0.5,192.168.50.1,11539,9991,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,2000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,11365,14948,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,2000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,19909,49628,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,0.66496071,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,6015393,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1.0,0,0.0,0.0,6015392.0,0.0,0,0,0,0,0,0,0.0,0.0,0,4,0,0,0,Syn
172.16.0.5,192.168.50.1,5141,52205,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,38461.53846,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,52,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,13181,35018,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,2000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,25524,58070,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,40816.32653,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,49,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,47890,24895,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,2000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,17008,10636,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,44444.44444,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,45,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,40156,20448,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,2000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,38046,24170,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,2000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,26272,19223,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,51244,5635,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,4.418332102,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,905319,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,4,0,0,0,Syn
172.16.0.5,192.168.50.1,13928,53468,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,41666.66667,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,48,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,24585,55666,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,20408.16327,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,44,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,25892,23912,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,2000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,8428,47567,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,2000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,26485,2553,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,2000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,10420,3424,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,2000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,60002,16304,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,40816.32653,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,49,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,8289,59301,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,2000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,20792,9823,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,2000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,63938,18091,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,4.0006321,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,999842,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,4,0,0,0,Syn
172.16.0.5,192.168.50.1,49410,56053,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,2000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,31699,46475,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,2000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,39628,58263,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,20202.0202,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,52,0,0,0.0,0.0,46,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,16551,13428,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,2000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
172.16.0.5,192.168.50.1,48933,10030,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T17:43:50.333943,0,0.0,0.0,41666.66667,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,48,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,Syn
10.147.20.236,10.147.20.237,57052,445,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,2364610,366.2337552,6.343540795,4.229027197,2.114513598,10,5,466,400,160,0,46.6,63.63646753,112,20,80.0,37.84177586,160,0,61.4375,57.26309894,3279.0625,212,100,0,3,168900.7143,719880,4,261894.2823,2364610,719880,45,262734.4444,289357.9624,1855172,733212,4,463793.0,322458.0436,1,0,0,0,1,0,0,8,15,0,0,0,65.53333333,255,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,866,9,0,466,46.6,80.0,0,0,0,31,26,LateralMovement
172.28.129.14,172.28.129.12,36556,4488,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,53617,5371.430703,74.60320421,37.3016021,37.3016021,2,2,128,160,128,0,64.0,90.50966799,160,0,80.0,113.137085,160,0,83.2,77.0662053,5939.2,64,64,0,0,17872.33333,53188,32,30584.80898,53617,53617,53617,53617.0,0.0,53188,53188,53188,53188.0,0.0,1,0,0,0,0,0,0,2,4,0,0,1,104.0,445,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,0,0,0,0,64.0,80.0,0,0,0,32,40,Reconnaissance
172.28.129.14,172.28.129.10,45048,4466,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,1513914,845.4905629,10.56863204,6.605395022,3.963237013,10,6,416,864,90,0,41.6,43.28510136,288,0,144.0,119.304652,288,0,80.58823529,89.24899077,7965.382353,320,192,0,5,100927.6,1269760,0,324505.217,1513914,1269760,0,168212.6667,414208.3752,1513658,1270290,57449,302731.6,540885.5701,0,0,0,0,0,0,0,6,16,0,0,0,85.625,1444,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,992,7,0,5433,41.6,144.0,0,0,0,26,54,Pivoting
192.168.2.52,192.168.2.36,49208,4455,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,3196941,1851.770177,5.317583277,2.189593114,3.127990163,7,10,5504,416,2456,0,786.2857143,1105.069186,144,0,41.6,67.12376628,2456,0,336.0,755.2520421,570405.6471,224,320,0,5,199808.8125,2052188,4,504600.2699,2924996,2257756,53,487499.3333,874882.5532,2991349,2052188,4,332372.1111,666718.4435,1,0,0,0,0,0,0,8,17,0,0,1,355.7647059,503,502,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,5616,7,0,8417,786.2857143,41.6,0,0,0,323,24,Reconnaissance
172.28.129.1,239.255.255.250,44641,1900,00:00:00:00:00:00,00:00:00:00:00:00,17,2025-07-16T17:43:50.333943,2942047,233.8507848,1.359597586,1.359597586,0.0,4,0,688,0,172,172,172.0,0.0,0,0,0.0,0.0,172,172,172.0,0.0,0.0,32,0,0,3,980682.3333,980809,980588,113.9926898,2942047,980809,980588,980682.3333,113.9926898,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,215.0,0,0,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,688,4,0,233,172.0,0.0,0,1,0,172,0,NormalTraffic
192.168.2.36,192.168.2.52,46093,6200,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,4272265,24.34305924,3.042882405,1.638475141,1.404407264,7,6,48,56,23,0,6.857142857,10.74598485,39,0,9.333333333,16.04576787,39,0,7.428571429,12.58640467,158.4175824,232,200,0,3,356022.0833,3512918,38,998017.3695,4272265,3555169,6406,712044.1667,1395322.872,4064923,3513052,2480,812984.6,1515484.182,0,0,0,0,0,2,0,5,12,0,0,0,8.0,64480,227,549429,549429,549429.0,0,1600000000000000.0,3512918.0,801000000000000.0,1130000000000000.0,0,0,0,0,0,0,6.857142857,9.333333333,0,0,0,3,4,InitialCompromise
10.147.20.237,10.147.20.236,445,64682,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,429,0.0,4662.004662,4662.004662,0.0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40,0,0,0,429.0,429,429,0.0,429,429,429,429.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,0,0,0.0,256,0,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,LateralMovement
172.28.129.14,172.28.129.10,54444,4466,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,4987556,4905.007583,33.28283432,16.84191616,16.44091816,84,82,288,24176,288,0,3.428571429,31.42337619,400,288,294.8292683,26.96490855,400,0,148.2155689,148.9712562,22192.43518,2688,2624,0,0,30227.61212,77978,9,30591.52849,4987556,77992,26,60091.03614,7639.313426,4928532,78009,48356,60846.07407,3764.075214,1,0,0,0,0,0,0,83,166,0,0,0,149.1084337,256,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,24464,83,0,4905,3.428571429,294.8292683,0,0,0,1,145,Pivoting
192.168.2.52,192.168.2.36,53664,4455,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,4973709,22056.77896,23.92580668,9.449688351,14.47611833,47,72,928,108776,192,0,19.74468085,57.99792653,2456,0,1510.777778,671.8674044,2456,0,915.5333333,898.1805973,806728.3854,1504,2304,0,4,42150.07627,278124,27,59521.11336,4973709,314012,321,108124.1087,58233.91465,4695086,273077,42,66127.97183,58677.31781,1,0,0,0,0,0,0,51,119,0,0,1,923.2268908,503,503,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,109704,73,0,22057,19.74468085,1510.777778,0,0,0,7,914,Pivoting
10.147.20.236,10.147.20.237,64704,4499,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,4618705,19115.31479,55.2102808,36.59034296,18.61993784,169,86,87712,576,536,0,519.0059172,86.67924568,112,0,6.697674419,24.96447818,536,0,346.96875,252.906677,63961.78725,3380,1720,0,165,18183.87795,1869235,0,154450.4652,4618705,1869235,0,27492.29167,189789.0139,4602269,1883342,29,54144.34118,279615.388,0,0,0,0,0,0,0,7,255,0,0,0,348.3294118,256,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,29429,57,0,69135,519.0059172,6.697674419,0,0,0,343,2,Pivoting
172.28.129.14,172.28.129.10,45048,4466,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,3842088,9219.986632,106.192258,99.94565455,6.246603409,384,24,33760,1664,192,0,87.91666667,14.79726647,288,0,69.33333333,112.7099651,288,0,87.0806846,31.1101119,967.8390623,12288,768,0,375,9440.019656,1831654,0,98882.67072,3842088,1831654,0,10031.56136,101924.8544,3539534,1832103,0,153892.7826,391518.4679,1,0,0,0,0,0,0,12,408,0,0,0,87.29411765,256,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,17712,191,0,17626,87.91666667,69.33333333,0,0,0,82,4,Pivoting
172.28.128.10,172.28.128.11,52236,445,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,4544679,456.1378262,7.04120137,4.400750856,2.640450514,20,12,1123,950,112,0,56.15,53.02658221,289,0,79.16666667,97.67556067,289,0,64.6969697,71.22827952,5073.467803,400,240,0,12,146602.5484,1056463,0,305905.5857,4544679,1056463,0,239193.6316,365512.1436,4533847,1057034,106,412167.9091,439001.8524,1,0,0,0,0,0,0,12,32,0,0,0,66.71875,256,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,1036,10,0,594,56.15,79.16666667,0,0,0,35,29,LateralMovement
172.28.129.14,172.28.129.10,54444,4466,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,4974712,4801.886019,32.56469922,16.48336627,16.08133295,82,80,288,23600,288,0,3.512195122,31.80427951,400,288,295.0,27.2819317,400,0,148.3190184,149.0903987,22227.94698,2624,2560,0,0,30898.8323,105874,7,31992.13535,4974712,105887,28,61416.19753,12347.84267,4914189,105887,46235,62204.92405,10367.96667,1,0,0,0,0,0,0,81,162,0,0,0,149.2345679,256,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,23888,81,0,4801,3.512195122,295.0,0,0,0,1,145,DataExfiltration
172.28.129.14,172.28.129.10,54444,4466,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,4999127,4618.406374,31.60551832,16.00279409,15.60272424,80,78,288,22800,288,0,3.6,32.19937888,400,288,292.3076923,21.67787051,400,0,147.0188679,147.3387328,21708.70217,2560,2496,0,0,31841.57325,113427,25,32395.23547,4999127,113604,278,63280.08861,11408.70736,4934803,114013,48220,64088.35065,9030.164564,1,0,0,0,0,0,0,79,158,0,0,0,147.9493671,256,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,23088,79,0,4618,3.6,292.3076923,0,0,0,1,144,DataExfiltration
172.28.129.14,172.28.129.10,54444,4466,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,3545907,4349.803872,30.73966689,15.79285638,14.94681051,56,53,304,15120,90,0,5.428571429,20.8045949,400,0,285.2830189,47.45701592,400,0,141.0363636,144.5051618,20881.74178,1792,1696,0,3,32832.47222,186716,0,36581.51921,3545907,187249,0,64471.03636,25104.48137,3545273,187299,53620,68178.32692,20252.79279,0,0,0,0,0,0,0,53,109,0,0,0,142.3302752,1444,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,15424,56,0,4350,5.428571429,285.2830189,0,0,0,2,138,DataExfiltration
10.147.20.236,10.147.20.237,61717,4499,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,3621438,737.8284538,11.32146954,4.97040126,6.351068277,18,23,1056,1616,208,0,58.66666667,77.22236799,112,0,70.26086957,48.8980548,208,0,67.04761905,62.74258381,3936.631823,408,460,0,6,90535.95,559420,0,168265.3735,3621438,559420,0,213025.7647,205530.2341,3586500,609285,0,163022.7273,238246.6152,1,0,0,0,0,0,0,14,41,0,0,1,68.68292683,256,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,2672,24,0,737,58.66666667,70.26086957,0,0,0,25,39,DataExfiltration
172.28.129.14,172.28.129.10,33854,4466,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T17:43:50.333943,3550525,18769.05528,214.8977968,202.7869118,12.11088501,720,43,63536,3104,90,0,88.24444444,12.11149971,288,0,72.18604651,119.3440915,288,0,87.34293194,30.5936491,935.9713654,23040,1376,0,707,4659.481627,1780598,0,68905.52453,3550525,1780598,0,4938.143255,70942.48783,3550206,1781368,21,84528.71429,285156.3971,0,0,0,0,0,0,0,16,763,0,0,0,87.45740498,1781,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,33320,360,0,37671,88.24444444,72.18604651,0,0,0,83,4,Pivoting
