src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
192.168.2.32,103.195.103.66,0,0,00:00:00:00:00:00,00:00:00:00:00:00,0,1445467848,117,0,25641.02564,25641.02564,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5,74,43,21.92031022,117,74,43,58.5,21.92031022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60E+15,1.60E+15,1.60E+15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NormalTraffic
192.168.2.52,192.168.2.36,53664,4455,00:00:00:00:00:00,00:00:00:00:00:00,6,1445443603,4902651,25298.14992,39.97837089,20.19315672,19.78521416,99,97,1228,122800,1228,0,12.4040404,123.4186437,2456,1228,1265.979381,213.6984821,2456,0,635.8172589,651.6163006,424603.8032,4100,3104,0,0,25141.8,184733,12,44963.37491,4902651,184969,46,50027.05102,52873.58849,4901511,184953,22,51057.40625,52936.327,0,0,0,0,0,0,0,9,196,0,0,0,639.0612245,509,509,0,0,0,0,1.60E+15,1.60E+15,1.60E+15,0,0,0,124028,98,0,25298,12.4040404,1265.979381,0,0,0,6,626,InitialCompromise
172.28.128.10,172.28.128.11,58440,445,00:00:00:00:00:00,00:00:00:00:00:00,6,1445468107,4819047,1050.207645,14.11067375,10.79051522,3.320158529,52,16,4341,720,112,0,83.48076923,45.54570658,132,0,45,47.89989562,132,0,74.97101449,48.46465389,2348.822677,1040,320,0,43,71926.07463,861103,0,195455.4086,4819047,861103,0,94491.11765,219770.2973,4759415,861498,143,317294.3333,355370.6803,0,0,0,0,0,0,0,16,68,0,0,0,76.07352941,256,256,0,0,0,0,1.60E+15,1.60E+15,1.60E+15,0,0,0,5061,52,0,1063,83.48076923,45,0,0,0,63,10,LateralMovement
192.168.2.52,192.168.2.36,42690,4455,00:00:00:00:00:00,00:00:00:00:00:00,6,1445466353,4904626,24286.45935,28.95225854,12.23334868,16.71890986,60,82,1228,117888,1228,0,20.46666667,158.5341183,2456,1228,1437.658537,464.9084131,2456,0,841.5664336,790.4737086,624848.6839,2288,2624,0,0,34784.58156,350598,8,70324.06509,4904626,350861,48,83129.25424,94373.83073,4904358,350676,8,60547.62963,87151.15392,0,0,0,0,0,0,0,40,142,0,0,1,847.4929577,509,509,0,0,0,0,1.60E+15,1.60E+15,1.60E+15,0,0,0,119116,83,0,24287,20.46666667,1437.658537,0,0,0,8,830,InitialCompromise
10.10.10.30,10.10.10.10,63664,102,00:00:00:00:00:00,00:00:00:00:00:00,6,1445409240,687,1455.604076,2911.208151,2911.208151,0,2,0,1,0,1,0,0.5,0.707106781,0,0,0,0,1,0,0.666666667,0.577350269,0.333333333,40,0,0,0,687,687,687,0,687,687,687,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,8192,0,0,0,0,0,1.45E+15,1.45E+15,1.45E+15,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,NormalTraffic
172.28.129.14,172.28.129.11,54488,4477,00:00:00:00:00:00,00:00:00:00:00:00,6,1445468220,47612,6048.895236,105.0155423,63.00932538,42.00621692,3,2,128,160,90,0,42.66666667,45.181117,160,0,80,113.137085,160,0,63,62.3377895,3886,96,64,0,1,11903,46840,2,23293.19549,47612,47610,2,23806,33663.93964,46840,46840,46840,46840,0,0,0,0,0,0,0,0,2,5,0,0,0,75.6,674,256,0,0,0,0,1.60E+15,1.60E+15,1.60E+15,0,0,0,0,0,0,0,42.66666667,80,0,0,0,25,32,Reconnaissance
192.168.2.52,192.168.2.36,42690,4455,00:00:00:00:00:00,00:00:00:00:00:00,6,1445466364,4804792,24535.50539,39.54385538,19.98005325,19.56380214,96,94,1228,116660,1228,0,12.79166667,125.3322252,2456,1228,1241.06383,126.658529,2456,0,623.6439791,628.2994584,394760.2094,4424,3008,0,0,25422.17989,376513,1,62689.18244,4804792,376697,14,50576.75789,81271.66629,4804710,376576,1,51663.54839,81715.76414,0,0,0,0,0,0,0,3,190,0,0,0,626.9263158,509,509,0,0,0,0,1.60E+15,1.60E+15,1.60E+15,0,0,0,117888,95,0,24535,12.79166667,1241.06383,0,0,0,6,614,InitialCompromise
192.168.50.7,4.2.2.4,57145,53,00:00:00:00:00:00,00:00:00:00:00:00,0,1543671139,0,13626.18514,0,95.288008,0,0,0,82,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,BENIGN
172.28.129.14,172.28.129.11,54488,4477,00:00:00:00:00:00,00:00:00:00:00:00,6,1445466999,4131856,27604.05977,29.76870443,16.45749513,13.3112093,68,55,114056,0,3068,8,1677.294118,1108.645631,0,0,0,0,3068,0,923.4354839,1169.109273,1366816.492,2176,1772,0,67,33867.67213,1503134,3,207234.7503,4131302,1503456,17,61661.22388,277587.0861,4131328,1503618,3,76506.07407,307907.7089,0,0,0,0,0,0,0,5,123,0,0,0,930.9430894,241,256,0,0,0,0,1.60E+15,1.60E+15,1.60E+15,0,0,0,38018,22,0,98148,1677.294118,0,0,0,0,927,0,LateralMovement
172.28.129.14,172.28.129.10,45048,4466,00:00:00:00:00:00,00:00:00:00:00:00,6,1445459605,2930501,2091.110018,3.4123858,1.7061929,1.7061929,5,5,272,5856,144,0,54.4,74.70475219,4410,0,1171.2,1884.073565,4410,0,568.7272727,1324.878341,1755302.618,160,160,0,1,325611.2222,2822626,4,936628.5858,2930501,2822626,169,732625.25,1393563.934,2929945,2828439,184,732486.25,1397504.959,1,0,0,0,0,0,0,4,10,0,0,1,625.6,377,256,0,0,0,0,1.60E+15,1.60E+15,1.60E+15,0,0,0,0,0,0,0,54.4,1171.2,0,0,0,27,585,LateralMovement
192.168.50.6,4.2.2.4,63778,53,00:00:00:00:00:00,00:00:00:00:00:00,0,1543664293,0,11246.30375,0,96.95089437,0,0,0,88,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,BENIGN
10.10.10.30,10.10.10.10,50210,102,00:00:00:00:00:00,00:00:00:00:00:00,6,1445412180,996294,1.003719786,2.007439571,1.003719786,1.003719786,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0.666666667,0.577350269,0.333333333,20,20,0,0,996294,996294,996294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,8192,8192,0,0,0,0,1.45E+15,1.45E+15,1.45E+15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NormalTraffic
192.168.2.52,192.168.2.36,53664,4455,00:00:00:00:00:00,00:00:00:00:00:00,6,1445443598,4985959,24875.45525,33.09293157,14.44055196,18.65237961,72,93,1228,122800,1228,0,17.05555556,144.7211879,2456,1228,1320.430108,325.732599,2456,0,754.5542169,698.1087048,487355.7637,3452,2976,0,0,30402.18902,186712,8,45701.98876,4985959,186739,42,70224.77465,48096.21588,4985824,186885,26,54193.73913,50247.40359,0,0,0,0,0,0,0,43,165,0,0,1,759.1272727,509,509,0,0,0,0,1.60E+15,1.60E+15,1.60E+15,0,0,0,124028,94,0,24875,17.05555556,1320.430108,0,0,0,7,744,InitialCompromise
192.168.50.6,65.55.252.93,57144,443,00:00:00:00:00:00,00:00:00:00:00:00,0,1543662535,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,BENIGN
192.168.2.52,192.168.2.36,53760,4455,00:00:00:00:00:00,00:00:00:00:00:00,6,1445423801,518010,1544.37173,9.652323314,5.791393989,3.860929326,3,2,800,0,320,192,266.6666667,66.61331198,0,0,0,0,320,0,181.3333333,146.8750035,21572.26667,96,64,0,2,129502.5,309425,34,154939.5907,208585,208261,324,104292.5,147033.6628,309459,309459,309459,309459,0,1,0,0,0,0,0,0,3,5,0,0,0,217.6,503,502,0,0,0,0,1.60E+15,1.60E+15,1.60E+15,0,0,0,0,0,0,0,266.6666667,0,0,0,0,160,0,Pivoting
10.10.10.30,10.10.10.10,61801,102,00:00:00:00:00:00,00:00:00:00:00:00,6,1445423760,1186,0,2529.510961,1686.340641,843.1703204,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,24,0,0,593,729,457,192.3330445,1186,1186,1186,1186,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,8192,8192,0,0,0,0,1.45E+15,1.45E+15,1.45E+15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NormalTraffic
172.16.0.5,192.168.50.1,654,19322,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667219,0,1224000000,0,1000000,0,0,0,2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,37260,49713,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667690,0,1750333.778,0,4005.340454,0,0,0,2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,50320,58852,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667269,0,12838.99823,0,36.73533112,0,0,0,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,36671,65049,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667560,0,802000000,0,2000000,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,46581,19807,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667657,0,12915.50415,0,36.95423218,0,0,0,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,47063,50086,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667728,0,766000000,0,2000000,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,36871,34369,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667718,0,9625.668449,0,27.65996681,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,54305,12249,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667572,0,9692.378393,0,27.85166205,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,35951,60637,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667324,0,51622.65884,0,114.8446248,0,0,0,10788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,59798,60798,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667649,0,375000000,0,1000000,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,943,24308,00:00:00:00:00:00,00:00:00:00:00:00,0,1543666997,0,1472000000,0,1000000,0,0,0,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,50039,27926,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667771,0,401000000,0,1000000,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,59827,15348,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667411,0,9719.53916,0,27.92971023,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,39339,11563,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667492,0,802000000,0,2000000,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,40903,37711,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667776,0,15632653.06,0,40816.32653,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,42496,64550,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667297,0,766000000,0,2000000,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,54472,44505,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667811,0,15958333.33,0,41666.66667,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,41977,33757,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667528,0,375000000,0,1000000,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,36909,61547,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667313,0,375000000,0,1000000,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,44748,14706,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667706,0,13292.1689,0,36.97404422,0,0,0,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,35159,56647,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667674,0,750000000,0,2000000,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,56555,43078,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667431,0,9688.061135,0,27.83925614,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,57624,18113,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667258,0,9649.734956,0,27.72912344,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,43429,1031,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667634,0,16888888.89,0,44444.44444,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,33480,5792,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667268,0,9569.290278,0,27.49796057,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,35694,25842,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667713,0,766000000,0,2000000,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,55984,12400,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667365,0,9724.926178,0,27.94519017,0,0,0,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,48418,33532,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667690,0,13197.26992,0,37.76042896,0,0,0,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,48353,37538,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667697,0,750000000,0,2000000,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,DrDoS_SSDP
172.16.0.5,192.168.50.1,57086,51176,00:00:00:00:00:00,00:00:00:00:00:00,0,1543667258,0,13254.9222,0,36.87043728,0,0,0,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,DrDoS_SSDP
10.147.20.236,10.147.20.237,57055,4499,00:00:00:00:00:00,00:00:00:00:00:00,6,1445425144,4983757,1942.309788,32.90690136,15.85149517,17.05540619,79,85,304,9376,304,0,3.848101266,34.20267219,112,0,110.3058824,12.59442765,304,0,60.50909091,61.89395122,3830.861197,1580,1700,0,0,30575.19632,103619,11,15249.3454,4955235,109277,13671,63528.65385,16580.9344,4880138,111172,63,58096.88095,16379.32024,1,0,0,0,0,0,0,2,164,0,0,1,60.87804878,256,256,0,0,0,0,1.60E+15,1.60E+15,1.60E+15,0,0,0,9680,85,0,1942,3.848101266,110.3058824,0,0,0,1,57,Pivoting
10.147.20.236,10.147.20.237,64685,4499,00:00:00:00:00:00,00:00:00:00:00:00,6,1445460653,4968085,1826.055714,31.60171374,15.29764487,16.30406887,76,81,0,9072,0,0,0,0,112,112,112,0,112,0,57.41772152,56.16005507,3153.951786,1520,1620,0,0,31846.69872,65971,24,24439.67959,4952261,109377,15661,66030.14667,19026.88538,4965809,101420,279,62072.6125,16666.15044,0,0,0,0,0,0,0,0,157,0,0,1,57.78343949,65280,65520,0,0,0,0,1.60E+15,1.60E+15,1.60E+15,0,0,0,9072,81,0,1826,0,112,0,0,0,0,57,Reconnaissance
192.168.2.52,192.168.2.36,53664,4455,00:00:00:00:00:00,00:00:00:00:00:00,6,1445443628,4978467,24666.22758,35.15138295,16.87266381,18.27871913,84,91,1228,121572,1228,0,14.61904762,133.9857846,2456,1228,1335.956044,349.6555738,2456,0,704.7045455,713.2662602,508748.7579,4192,2912,0,0,28611.87931,173998,12,47252.62932,4978467,174058,54,59981.53012,53222.58718,4978308,174048,37,55314.53333,53955.44696,0,0,0,0,0,0,0,33,175,0,0,1,708.7314286,509,509,0,0,0,0,1.60E+15,1.60E+15,1.60E+15,0,0,0,122800,92,0,24666,14.61904762,1335.956044,0,0,0,7,694,InitialCompromise
172.28.128.10,172.28.128.11,52646,5500,00:00:00:00:00:00,00:00:00:00:00:00,6,1445425479,2086232,621.2156654,8.627995352,2.875998451,5.751996902,6,12,432,864,144,0,72,78.87204828,112,0,72,48,144,0,75.78947368,58.38529014,3408.842105,120,240,0,2,122719.5294,1004217,1,312089.392,2086232,1004217,58642,417246.4,485823.955,2085843,1004672,1,189622.0909,376891.8414,1,0,0,0,0,0,0,6,18,0,0,2,80,256,256,0,0,0,0,1.60E+15,1.60E+15,1.60E+15,0,0,0,648,6,0,1197,72,72,0,0,0,24,48,DataExfiltration
192.168.50.6,172.217.10.14,57000,80,00:00:00:00:00:00,00:00:00:00:00:00,0,1543661656,0,0,0,30.80999476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BENIGN
10.147.20.236,10.147.20.237,57055,4499,00:00:00:00:00:00,00:00:00:00:00:00,6,1445423941,4711039,1382.285309,22.5003444,10.4011026,12.0992418,49,57,784,5728,208,0,16,48.66210024,112,0,100.4912281,32.67213907,208,0,62.20560748,58.94476761,3474.485629,980,1140,0,4,44867.0381,490958,2,90169.02085,4711039,490958,58,98146.64583,113143.4982,4641259,3077069,2,82879.625,424311.6029,1,0,0,0,0,0,0,10,106,0,0,1,62.79245283,256,256,0,0,0,0,1.60E+15,1.60E+15,1.60E+15,0,0,0,6192,54,0,3819,16,100.4912281,0,0,0,7,54,DataExfiltration
