src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
10.147.20.236,10.147.20.237,61717,4499,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,4641734,17510.69751,49.7658849,33.1772566,16.5886283,154,77,81280,0,536,72,527.7922078,59.02881487,0,0,0.0,0.0,536,0,352.6551724,253.6873047,64357.24854,3080,1540,0,153,20181.45217,2273132,0,209067.164,4594265,2329559,0,30027.87582,261797.712,4628947,2285717,0,60907.19737,364376.9954,0,0,0,0,0,0,0,3,231,0,0,0,354.1818182,256,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,27093,51,0,0,527.7922078,0.0,0,0,0,351,0,LateralMovement
192.168.50.8,4.2.2.4,53326,53,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,24394.96612,0.0,96.8054211,0.0,0,0,66,0,0,0,0.0,0.0,219,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,3,0,0,0.0,0.0,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,BENIGN
172.28.129.14,172.28.129.10,54444,4466,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,48670,5917.402918,102.7326895,61.63961373,41.09307582,3,2,128,160,90,0,42.66666667,45.181117,160,0,80.0,113.137085,160,0,63.0,62.3377895,3886.0,96,64,0,1,12167.5,47692,0,23684.12544,48670,48670,0,24335.0,34414.88704,47692,47692,47692,47692.0,0.0,0,0,0,0,0,0,0,2,5,0,0,0,75.6,376,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,0,0,0,0,42.66666667,80.0,0,0,0,25,32,LateralMovement
192.168.50.1,54.201.6.28,55178,443,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,169.6727036,0.0,0.409679118,0.0,0,0,2980,0,0,0,0.0,0.0,3366,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,61023369,0,0,0.0,0.0,60932828,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,121897.8333,0,0.0,0.0,10048630.67,0.0,0,0,0,0,0,0,0.0,0.0,0,25,0,0,0,BENIGN
172.28.129.14,172.28.129.10,54444,4466,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,4951622,4707.952263,31.90873617,16.15632211,15.75241406,80,78,288,23024,288,0,3.6,32.19937888,400,288,295.1794872,27.61034231,400,0,148.427673,149.2153935,22265.23366,2560,2496,0,0,31538.99363,112052,44,32113.4303,4951622,112290,532,62678.75949,11595.17071,4884501,112575,41332,63435.07792,9285.724496,1,0,0,0,0,0,0,79,158,0,0,0,149.3670886,256,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,23312,79,0,4708,3.6,295.1794872,0,0,0,1,145,DataExfiltration
104.18.58.178,192.168.50.7,443,51289,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,0.0,0.0,5050.505051,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,BENIGN
172.28.128.10,172.28.128.11,51428,5500,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,513,0.0,5847.953216,3898.635478,1949.317739,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,52,32,0,0,256.5,483,30,320.3193719,513,513,513,513.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,2,0,1,0,0.0,8192,8192,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,LateralMovement
172.28.129.14,172.28.129.10,33854,4466,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,2990908,797.0823576,12.03647855,7.355625783,4.680852771,22,14,1040,1344,90,0,47.27272727,38.91649402,224,0,96.0,101.1928851,224,0,66.86486486,71.83861626,5160.786787,704,448,0,14,85454.51429,522892,0,164782.9101,2990908,522892,0,142424.1905,194045.9408,2990505,523078,47402,230038.8462,202611.4857,0,0,0,0,0,0,0,14,36,0,0,0,68.72222222,1000,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,2384,22,0,797,47.27272727,96.0,0,0,0,28,37,DataExfiltration
172.28.129.14,172.28.129.11,54488,4477,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,3035,0.0,988.4678748,329.4892916,658.9785832,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32,64,0,0,1517.5,2987,48,2078.18683,0,0,0,0.0,0.0,2987,2987,2987,2987.0,0.0,0,0,0,0,2,0,0,0,3,0,0,2,0.0,682,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,Reconnaissance
192.168.2.36,192.168.2.52,43007,21,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,61,0.0,32786.88525,32786.88525,0.0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40,0,0,0,61.0,61,61,0.0,61,61,61,61.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,InitialCompromise
192.168.2.52,192.168.2.36,49208,4455,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,4921608,23953.14702,37.79252635,19.0994488,18.69307755,94,92,1228,116660,1228,0,13.06382979,126.658529,2456,1228,1268.043478,219.3003817,2456,0,636.9839572,653.5567328,427136.403,5516,2944,0,0,26603.28649,246046,2,50084.22378,4921608,246127,42,52920.51613,60160.22097,4921132,246252,2,54078.37363,60334.69407,0,0,0,0,0,0,0,9,186,0,0,0,640.4086022,509,509,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,117888,93,0,23953,13.06382979,1268.043478,0,0,0,6,627,InitialCompromise
192.168.2.52,192.168.2.36,53664,4455,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,3619505,163.5582766,1.657685236,0.828842618,0.828842618,3,3,464,128,176,128,154.6666667,24.44040371,128,0,42.66666667,73.90083446,176,0,102.8571429,72.65312237,5278.47619,96,96,0,2,723901.0,3204948,176,1390800.727,3414328,3414123,205,1707164.0,2414004.568,3410301,3204948,205353,1705150.5,2121033.965,1,0,0,0,0,0,0,4,6,0,0,1,120.0,503,503,209204,209204,209204.0,0,1600000000000000.0,3204948.0,801000000000000.0,1130000000000000.0,0,0,0,0,0,0,154.6666667,42.66666667,0,0,0,77,21,InitialCompromise
172.28.129.14,172.28.129.10,34124,445,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,4782685,1120.08213,9.618028367,5.22718933,4.390839037,25,21,4041,1316,450,0,161.64,174.9842564,440,0,62.66666667,100.5690476,450,0,116.9574468,151.0464883,22815.04163,800,672,0,14,106281.8889,578634,3,214374.8134,4782685,578634,32,199278.5417,261876.4799,4782369,578914,12,239118.45,271191.6165,1,0,0,0,0,0,0,20,46,0,0,0,119.5,242,256,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,5357,25,0,1120,161.64,62.66666667,0,0,0,87,28,LateralMovement
192.168.2.32,50.7.252.138,42408,9993,00:00:00:00:00:00,00:00:00:00:00:00,17,2025-07-16T13:59:03.462669,229613,3649.619142,13.06546232,8.710308214,4.355154107,2,1,209,629,120,89,104.5,21.92031022,629,629,629.0,0.0,629,89,239.5,260.0775525,67640.33333,16,8,0,1,114806.5,229072,541,161595.8198,541,541,541,541.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,319.3333333,0,0,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,0,0,0,0,104.5,629.0,0,0,0,69,209,NormalTraffic
192.168.2.64,192.168.88.100,51995,80,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,3458,4048.582996,1445.922499,867.5534991,578.3689994,3,2,14,0,14,0,4.666666667,8.082903769,0,0,0.0,0.0,14,0,2.333333333,5.715476066,32.66666667,84,44,0,1,864.5,1380,140,524.3926646,2410,2270,140,1205.0,1506.137444,2078,2078,2078,2078.0,0.0,0,0,0,0,0,2,0,1,4,0,0,0,2.8,65535,2048,0,0,0.0,0,1450000000000000.0,1450000000000000.0,1450000000000000.0,0.0,0,0,0,0,0,0,4.666666667,0.0,0,0,0,2,0,NormalTraffic
172.28.129.10,172.28.129.14,445,36282,00:00:00:00:00:00,00:00:00:00:00:00,6,2025-07-16T13:59:03.462669,433,0.0,4618.937644,4618.937644,0.0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,52,0,0,0,433.0,433,433,0.0,433,433,433,433.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,0,0,0.0,256,0,0,0,0.0,0,1600000000000000.0,1600000000000000.0,1600000000000000.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,LateralMovement
192.168.50.6,4.2.2.4,50321,53,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,24784.58708,0.0,96.8147933,0.0,0,0,128,0,0,0,0.0,0.0,192,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,2,0,0,0.0,0.0,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,BENIGN
172.16.0.5,192.168.50.1,62567,60063,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,840000000.0,0.0,2000000.0,0.0,0,0,840,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,61850,3623,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,1222000000.0,0.0,2000000.0,0.0,0,0,1222,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,19313,1296,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,1172000000.0,0.0,2000000.0,0.0,0,0,1172,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,13082,62306,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,890000000.0,0.0,2000000.0,0.0,0,0,890,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,61375,10860,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,19659574.47,0.0,42553.19149,0.0,0,0,924,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,47,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,55614,29489,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,439000000.0,0.0,1000000.0,0.0,0,0,878,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,9629,17021,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,1542000000.0,0.0,2000000.0,0.0,0,0,1542,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,15105,32347,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,405000000.0,0.0,1000000.0,0.0,0,0,810,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,44396,18378,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,21346938.78,0.0,40816.32653,0.0,0,0,1046,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,49,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,39488,30057,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,854000000.0,0.0,2000000.0,0.0,0,0,854,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,41719,13081,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,314666666.7,0.0,666666.6667,0.0,0,0,944,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,3,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,65039,54937,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,1030000000.0,0.0,2000000.0,0.0,0,0,1030,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,64681,49519,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,1054000000.0,0.0,2000000.0,0.0,0,0,1054,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,48695,6811,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,2740000000.0,0.0,2000000.0,0.0,0,0,2740,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,22169,5976,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,1218000000.0,0.0,2000000.0,0.0,0,0,1218,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,61850,35260,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,2558000000.0,0.0,2000000.0,0.0,0,0,2558,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,61594,10666,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,1430000000.0,0.0,2000000.0,0.0,0,0,1430,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,50641,19493,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,868000000.0,0.0,2000000.0,0.0,0,0,868,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,52978,10127,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,826000000.0,0.0,2000000.0,0.0,0,0,826,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,52284,31250,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,1002000000.0,0.0,2000000.0,0.0,0,0,1002,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,61850,7583,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,810000000.0,0.0,2000000.0,0.0,0,0,810,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,61850,4931,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,888000000.0,0.0,2000000.0,0.0,0,0,888,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,62789,57846,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,814000000.0,0.0,2000000.0,0.0,0,0,814,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,61850,27268,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,1104000000.0,0.0,2000000.0,0.0,0,0,1104,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,46061,27660,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,1620000000.0,0.0,2000000.0,0.0,0,0,1620,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,25484,4906,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,900000000.0,0.0,2000000.0,0.0,0,0,900,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,33316,60516,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,1472000000.0,0.0,1000000.0,0.0,0,0,2944,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
172.16.0.5,192.168.50.1,51435,58585,00:00:00:00:00:00,00:00:00:00:00:00,0,2025-07-16T13:59:03.462669,0,826000000.0,0.0,2000000.0,0.0,0,0,826,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,DrDoS_MSSQL
